"","userId","b_m_u"
"129",139,-0.114065201601546
"130",140,0.281013059268019
"131",141,0.0359218951726477
"132",142,-0.283893773030117
"133",143,-0.11378678750463
"134",144,0.180424359669256
"135",145,-0.179131868268213
"136",148,0.727534798398454
"137",149,-0.555647019783364
"138",150,0.300034798398454
"139",151,0.431979242842899
"140",152,0.455716616580272
"141",153,0.143784798398454
"142",154,0.0534922452069648
"143",155,0.448573759437415
"144",156,-0.412465201601546
"145",157,0.647534798398454
"146",158,0.351171162034818
"147",159,-0.462465201601546
"148",160,-0.683517833180493
"149",161,-0.174119336939892
"150",162,0.536985347849004
"151",163,-0.0553223444586887
"152",164,0.267534798398454
"153",165,-0.123576312712657
"154",166,-0.0914125700225985
"155",167,-0.0124652016015458
"156",168,0.261728346785551
"157",169,0.249439560303216
"158",170,-0.467593406729751
"159",171,0.743216616580272
"160",172,-0.22675091588726
"161",173,0.447176054003835
"162",174,0.0153125761762319
"163",175,0.79901020823452
"164",176,0.0375347983984542
"165",177,-0.13315485677396
"166",178,0.300034798398454
"167",179,0.529788319525215
"168",180,0.904201465065121
"169",182,0.195658751497282
"170",183,0.717264528128184
"171",184,0.270143494050628
"172",185,-0.0124652016015458
"173",186,0.723489854578229
"174",187,-0.512465201601546
"175",188,-0.202941392077736
"176",189,0.362534798398454
"177",190,-0.449268175579241
"178",191,-0.196675727917335
"179",192,-0.00210250730102772
"180",193,-0.662465201601546
"181",194,0.672719983583639
"182",195,0.413154633109198
"183",196,0.111859122722778
"184",197,0.234288045151701
"185",198,0.521965936123005
"186",199,0.344677655541311
"187",200,0.31106421016316
"188",201,-0.124115687038439
"189",202,0.601171162034818
"190",203,0.100300755845263
"191",204,0.0962304505723672
"192",205,0.425996336859993
"193",206,0.639320512684168
"194",207,-0.148828837965182
"195",208,0.703221072908258
"196",209,0.105716616580272
"197",210,0.331013059268019
"198",211,0.749829880365667
"199",212,-0.145059222816589
"200",213,0.157534798398454
"201",214,-0.245175481975378
"202",215,0.65133570337583
"203",216,0.597424908288564
"204",217,-0.112465201601546
"205",218,0.831284798398454
"206",219,-0.127330066466411
"207",220,0.0475347983984541
"208",221,0.303324272082665
"209",222,-0.250560439696784
"210",223,0.951820512684168
"211",224,0.584308991946841
"212",225,1.07086813173179
"213",226,-0.123789577801162
"214",227,0.176928737792394
"215",228,0.123898434762091
"216",229,-0.254400685472514
"217",230,0.609486017910649
"218",231,-0.0124652016015458
"219",232,-0.29624898538533
"220",234,0.107100015789759
"221",235,0.734522750205683
"222",236,-0.0624652016015459
"223",237,-0.0342043320363285
"224",238,-0.239737928874273
"225",239,0.337534798398454
"226",241,-0.105057794194138
"227",242,0.554201465065121
"228",243,-0.390242979379324
"229",244,0.722828916045513
"230",245,0.544677655541311
"231",246,-0.372221299162522
"232",247,0.669352980216636
"233",248,-0.0252857144220587
"234",249,0.555450489264965
"235",250,0.183186972311498
"236",251,-0.517959707096051
"237",252,0.748404363615846
"238",253,-0.567583311837766
"239",254,0.331013059268019
"240",255,0.439915750779406
"241",256,0.252240680751395
"242",257,0.605181857221983
"243",258,0.61796958100715
"244",259,-0.173966017262231
"245",260,-0.312465201601546
"246",261,0.487534798398454
"247",262,-0.118994411223539
"248",263,0.949283432278236
"249",264,-0.239737928874273
"250",265,0.21121900892477
"251",266,0.60291941378307
"252",267,-0.759284540023938
"253",268,0.0986459095095653
"254",269,0.187534798398454
"255",270,-0.672465201601546
"256",271,0.0500347983984542
"257",272,-0.30640459554094
"258",273,0.823355693920842
"259",274,0.348551747550997
"260",275,-0.135599529959755
"261",276,-1.20281514857928
"262",277,0.0812847983984542
"263",278,-0.285192474328819
"264",279,0.481958590220016
"265",280,0.376423687287343
"266",281,-0.34894318902293
"267",282,-0.210139620206197
"268",285,0.620868131731788
"269",286,0.459365784313947
"270",287,-0.662465201601546
"271",288,0.199656010519666
"272",289,-0.0662804626457226
"273",290,0.134593621927866
"274",291,0.179842490706146
"275",292,0.0026863135499693
"276",293,0.247534798398454
"277",294,-0.0387809910752301
"278",295,0.729145536653488
"279",296,0.0618421031843484
"280",297,0.0138505878721384
"281",298,-0.154570464759441
"282",300,0.214030524894181
"283",301,0.857905168768824
"284",302,0.232905168768825
"285",303,-0.430904917913603
"286",304,-0.0222691231701733
"287",305,0.0875347983984542
"288",306,0.106582417446073
"289",307,-0.740223208718984
"290",308,0.546358327810219
"291",309,-0.218347554542722
"292",310,0.323503177845094
"293",311,-0.18893578983684
"294",312,0.779201465065121
"295",313,0.344677655541311
"296",314,-0.542252435644099
"297",315,0.0817376969491788
"298",316,0.34119333498382
"299",317,0.0708681317317875
"300",318,0.132667541761286
"301",319,0.242636839214781
"302",320,0.206022193356437
"303",321,0.308963369827026
"304",322,0.225630036493692
"305",323,0.356765567629223
"306",324,-0.156695970832315
"307",325,0.10228889675911
"308",326,0.287534798398454
"309",327,0.282406593270249
"310",328,0.937534798398454
"311",329,-0.283893773030117
"312",330,0.590709401573057
"313",331,-0.354570464759441
"314",332,0.226665233181063
"315",333,0.268487179350835
"316",334,-0.460332500179745
"317",335,0.562161664070096
"318",336,-0.000417008830461513
"319",337,0.839386650250306
"320",338,-0.09867209815327
"321",339,-0.162465201601546
"322",340,-0.0888198814045015
"323",341,0.817723477643737
"324",342,0.692080252943909
"325",343,-0.327280016416361
"326",344,0.0354800038779062
"327",345,0.286236097099753
"328",346,0.44956011485415
"329",347,0.0392589363294886
"330",348,0.520691297072194
"331",349,0.100438024204906
"332",350,0.458337718106483
"333",351,-0.147040770959724
"334",352,0.351171162034818
"335",353,-0.644818142778016
"336",354,0.785921895172648
"337",355,0.201820512684168
"338",356,-0.450926740063084
"339",357,-0.236954997519913
"340",358,0.474201465065121
"341",359,-1.08746520160155
"342",360,0.367534798398454
"343",361,-0.0553223444586887
"344",362,-0.465590201601546
"345",363,0.77324908411274
"346",364,0.645429535240559
"347",365,0.275996336859993
"348",366,0.30291941378307
"349",367,0.583279479249518
"350",368,0.199379900904149
"351",369,-0.858619047755392
"352",370,0.222828916045513
"353",371,-0.718347554542722
"354",372,0.498898434762091
"355",373,-0.332465201601546
"356",375,0.308963369827026
"357",376,0.365085818806617
"358",377,0.188389499253155
"359",378,0.449073259936916
"360",379,0.60291941378307
"361",380,-0.0320730447388008
"362",381,0.96326295373826
"363",382,0.201820512684168
"364",383,-0.214485403621748
"365",384,-0.0309837201200644
"366",385,-0.0530057421420864
"367",386,0.490781551645207
"368",387,-0.462465201601546
"369",388,0.537534798398454
"370",389,0.0167014650651208
"371",390,0.457459610428529
"372",391,0.0875347983984542
"373",392,0.373898434762091
"374",393,-0.512465201601546
"375",394,0.384731060080697
"376",395,-0.0724652016015458
"377",396,0.762044602320023
"378",397,0.369113745766875
"379",398,0.269143993800753
"380",399,0.0653125761762319
"381",400,-0.264846153982498
"382",401,-0.0698422507818737
"383",402,-0.782735471871816
"384",403,0.404201465065121
"385",404,-0.394818142778016
"386",405,-0.0579197470560913
"387",406,-0.125368427407997
"388",407,0.551070710000664
"389",408,-0.250560439696784
"390",409,0.0902745244258514
"391",410,0.360705530105771
"392",411,0.279201465065121
"393",412,-0.528338217474562
"394",413,0.525270647455058
"395",414,-0.135653607398647
"396",415,0.209757020620676
"397",416,0.401820512684168
"398",417,0.505391941255597
"399",418,0.177189970812247
"400",419,-0.300288079830328
"401",420,0.376423687287343
"402",421,-0.112465201601546
"403",422,-0.312465201601546
"404",424,0.652091760423771
"405",425,0.106582417446073
"406",426,-0.752703454414253
"407",427,0.145654456518112
"408",428,0.0505600084824878
"409",429,0.143784798398454
"410",430,0.303324272082665
"411",431,0.882596526793516
"412",432,0.122317407094106
"413",433,-0.00684722407345596
"414",434,-0.584703161941489
"415",435,0.375465832881213
"416",436,-0.0712887310133106
"417",437,0.473146309189821
"418",438,0.209757020620676
"419",439,0.204515930473926
"420",440,0.0360422610850213
"421",441,-0.215167904304249
"422",443,0.171745324714244
"423",444,0.591930402794059
"424",445,0.329640061556349
"425",446,0.197212217753293
"426",447,0.191238502102158
"427",448,-0.312465201601546
"428",449,0.31106421016316
"429",450,-0.162928164564509
"430",451,-0.489100715620237
"431",452,0.0722805611103186
"432",453,0.487534798398454
"433",454,0.451820512684168
"434",455,0.260262071125727
"435",456,-0.266196544885128
"436",458,-0.451240711805628
"437",459,-0.267966424095433
"438",460,0.561608872472528
"439",461,-0.0124652016015458
"440",462,0.514561825425481
"441",463,0.0410516179703196
"442",464,0.351171162034818
"443",465,-0.127849816986161
"444",466,-0.168715201601546
"445",467,0.644677655541311
"446",468,-0.655322344458689
"447",469,1.112989343853
"448",470,0.544600015789759
"449",471,0.540166377345823
"450",472,0.19176015051113
"451",473,0.0375347983984542
"452",474,0.589229713652692
"453",475,-0.387465201601546
"454",476,0.330213926124311
"455",477,0.483368131731787
"456",478,-1.3696080587444
"457",479,-0.0426376153946493
"458",480,-0.598264018169593
"459",481,0.606505859491702
"460",482,-0.243412083818636
"461",483,0.756765567629223
"462",484,0.25497665886357
"463",485,-0.208282692095842
"464",486,0.344677655541311
"465",487,0.0962304505723672
"466",488,-0.145798534934879
"467",489,0.687534798398454
"468",490,0.326820512684168
"469",491,0.459910489006189
"470",492,0.555716616580272
"471",493,-0.100035823070472
"472",494,-0.189232878369223
"473",495,0.116106226969883
"474",496,0.0895756147249848
"475",497,-0.437997116495163
"476",498,-0.233053436895663
"477",499,-0.0418769663074282
"478",500,0.554950528735533
"479",501,0.337320206123776
"480",502,0.181083185495228
"481",503,0.371888539895053
"482",504,-0.174003663140007
"483",505,-0.124115687038439
"484",506,0.396625707489363
"485",507,0.594677655541311
"486",508,0.0656597983984542
"487",509,1.02394256538875
"488",510,0.302349613213269
"489",511,0.418569281157075
"490",512,0.132696088721035
"491",513,-0.268856179045155
"492",515,-0.333893773030117
"493",516,0.428324272082665
"494",517,0.135886446750103
"495",518,0.535153846017502
"496",520,-0.941036630172974
"497",521,0.630391941255597
"498",522,-0.204246023519354
"499",523,0.720868131731787
"500",524,0.182271640503717
"501",525,-0.845798534934879
"502",526,-0.106215201601546
"503",527,0.931979242842899
"504",529,-0.60835561256045
"505",530,0.130391941255597
"506",531,-0.202120374015339
"507",532,-0.12974915221883
"508",533,0.273837579036971
"509",534,-0.0924652016015459
"510",535,0.449257286436732
"511",536,0.507142641535709
"512",537,0.270143494050628
"513",539,-0.22299151739102
"514",540,-0.196675727917335
"515",541,-0.0706047364852668
"516",542,0.733911609992657
"517",543,0.175281833971577
"518",544,0.189662457972922
"519",545,0.35507211183129
"520",546,0.672849483713139
"521",547,0.133368131731787
"522",548,0.881474192337848
"523",549,-0.0124652016015458
"524",550,0.62736530687303
"525",551,0.287534798398454
"526",552,0.0770084826089805
"527",553,0.030391941255597
"528",554,-0.699439991517512
"529",555,0.180517254538805
"530",556,-0.939815628951973
"531",557,-0.48682417596052
"532",558,-0.0709936296951913
"533",559,-0.612465201601546
"534",560,0.451302914340483
"535",561,0.266701465065121
"536",562,0.648373959237615
"537",563,-0.512465201601546
"538",564,0.962282273145929
"539",565,0.137534798398454
"540",566,-0.212465201601546
"541",567,-0.0902429793793236
"542",568,0.390760604850067
"543",569,0.339386650250306
"544",570,0.574491320137585
"545",571,-0.494044148969967
"546",572,-0.31612576732534
"547",573,-0.158427934520801
"548",574,0.313621754920193
"549",575,0.969016279879936
"550",576,0.183186972311498
"551",577,-0.0530057421420864
"552",578,-0.00521882478995165
"553",579,-0.199581766018724
"554",580,0.127534798398454
"555",581,-0.0124652016015458
"556",582,0.625927655541311
"557",583,0.643784798398454
"558",584,0.550034798398454
"559",585,-0.284011029234925
"560",586,0.517837828701484
"561",587,0.0148075256711814
"562",588,-0.214846153982498
"563",589,-0.0524652016015459
"564",590,-0.324586413722758
"565",591,0.165795667963672
"566",592,0.512534798398454
"567",593,0.231124541988198
"568",594,0.70492610274628
"569",595,0.310020005499046
"570",596,-0.0100321115772149
"571",597,0.487534798398454
"572",598,-0.0124652016015458
"573",599,0.244056537528889
"574",600,-0.286561587143714
"575",601,0.188892264461803
"576",602,0.112534798398454
"577",603,-0.392465201601546
"578",604,-0.385014221209389
"579",605,-0.22299151739102
"580",606,-0.112465201601546
"581",607,0.52324908411274
"582",608,-0.503205942342287
"583",609,0.279987628587133
"584",610,0.503663830656519
"585",612,0.535153846017502
"586",613,0.392296703160359
"587",614,0.630391941255597
"588",616,0.707534798398454
"589",617,-0.000417008830461513
"590",618,0.313621754920193
"591",619,0.605181857221983
"592",620,0.112534798398454
"593",621,-0.108904370741012
"594",622,1.06736673117156
"595",623,-0.0124652016015458
"596",624,0.820868131731788
"597",625,0.517837828701484
"598",627,0.204515930473926
"599",628,0.245110555974212
"600",629,0.00539194125559701
"601",630,0.154201465065121
"602",631,0.808963369827026
"603",632,0.227260825795714
"604",633,-0.0848336226541774
"605",634,0.413788485714088
"606",635,0.844677655541311
"607",636,-0.376101565237909
"608",637,0.320868131731787
"609",638,0.375534798398454
"610",639,0.731437237422844
"611",640,0.666106226969883
"612",641,-0.334687423823768
"613",642,0.438116193747291
"614",643,0.0132700925161012
"615",644,1.36753479839845
"616",645,-0.466488190107293
"617",646,-0.512465201601546
"618",647,-0.283549538950943
"619",648,0.671442844375466
"620",649,0.5226225176967
"621",650,0.335488014772723
"622",651,0.968666873870152
"623",652,0.358502540333938
"624",653,-0.937465201601546
"625",654,-0.0641893395325803
"626",655,0.464807525671181
"627",656,0.213341250011357
"628",657,-0.0474471075122817
"629",658,-0.0432344323707766
"630",659,0.0368305730463415
"631",660,0.0739545514848739
"632",661,0.248898434762091
"633",662,0.348404363615845
"634",663,0.437534798398454
"635",664,0.112534798398454
"636",665,0.145698063704577
"637",666,-0.0869332867079288
"638",667,-0.0736896913974642
"639",668,-0.229856505949372
"640",669,0.220868131731787
"641",670,0.320868131731787
"642",671,0.186279568272931
"643",672,-1.11823443237078
"644",674,0.258619135747852
"645",675,0.245599314527486
"646",676,0.270143494050628
"647",677,0.317723477643737
"648",678,0.0388861497498055
"649",679,0.203584181114504
"650",680,0.594201465065121
"651",681,0.167534798398454
"652",683,-0.125210299640762
"653",684,0.211672729432937
"654",685,-0.438391127527472
"655",686,0.264457875321531
"656",688,-0.188140877277222
"657",689,0.410611721475377
"658",690,-0.387465201601546
"659",691,0.633368131731788
"660",693,0.0921859611891518
"661",694,0.592797956293191
"662",695,0.211672729432937
"663",696,-0.574965201601546
"664",697,-0.619608058744403
"665",698,0.588163729216064
"666",699,0.355181857221984
"667",700,0.110176307832416
"668",701,0.183186972311498
"669",702,0.281185592049248
"670",703,0.269352980216636
"671",704,0.558573049764574
"672",705,-0.212465201601546
"673",706,0.392296703160359
"674",707,-0.0423797315160758
"675",708,0.447534798398454
"676",709,0.54309035395401
"677",710,0.669352980216636
"678",711,0.0917014650651208
"679",712,0.460507771371427
"680",714,0.111738620054505
"681",715,-0.0791318682682125
"682",716,-0.161027501921035
"683",718,-0.306582848660369
"684",719,-0.263831321820125
"685",720,0.197212217753293
"686",721,0.681979242842899
"687",723,0.0125347983984541
"688",724,0.431979242842899
"689",725,-0.205798534934879
"690",726,0.649696960560616
"691",727,0.198061114187928
"692",728,0.534409798398454
"693",729,0.206284798398454
"694",730,0.645429535240559
"695",731,0.600210854736482
"696",732,-0.142899984210241
"697",733,-0.324965201601546
"698",734,-0.223365675535195
"699",735,-0.409901099037443
"700",736,0.847534798398454
"701",737,-0.249307306864704
"702",738,-0.0957985349348792
"703",739,-0.923812719332042
"704",740,0.78383109469475
"705",741,0.454201465065121
"706",742,0.0564361019366292
"707",743,-0.317343250382034
"708",744,0.791106226969883
"709",745,-0.311264000400345
"710",746,0.0554695810071498
"711",747,-1.84579853493488
"712",748,0.104556074994199
"713",749,-0.0914125700225985
"714",750,0.537534798398454
"715",751,0.134593621927866
"716",752,0.141380952244608
"717",753,0.471141355775503
"718",754,-0.0909992330151584
"719",755,-0.251203940340285
"720",756,-0.258496947633292
"721",757,0.814267471665781
"722",758,0.54309035395401
"723",759,-0.948048023687435
"724",761,-0.366000555136899
"725",762,-0.0931103628918684
"726",763,0.183186972311498
"727",764,-0.044110771221799
"728",765,0.266540323260333
"729",766,-0.141036630172974
"730",767,0.665553374249847
"731",768,-0.412465201601546
"732",769,0.166291275082392
"733",770,-0.140372178345732
"734",771,0.160868131731787
"735",772,-0.2759060618166
"736",773,-0.0874652016015458
"737",774,0.814457875321531
"738",775,0.497243536262532
"739",776,0.565659798398454
"740",777,0.215795667963672
"741",779,-1.11663186826821
"742",780,-0.125765694212383
"743",781,0.86684514322604
"744",782,-0.394818142778016
"745",783,-0.451061692829616
"746",784,-0.232729518782163
"747",785,0.148825120979099
"748",786,-0.332193092758008
"749",787,0.954201465065121
"750",788,0.374104671356712
"751",789,-0.185542124678469
"752",790,0.487534798398454
"753",791,0.106582417446073
"754",792,-0.574965201601546
"755",793,0.43606421016316
"756",794,-0.729131868268212
"757",795,-0.0762949888355884
"758",796,0.61796958100715
"759",797,0.110176307832416
"760",798,-0.681538607137045
"761",799,0.329640061556349
"762",800,-0.318020757157101
"763",801,0.266223322988618
"764",802,0.287534798398454
"765",803,-0.250445970832315
"766",804,-0.196675727917335
"767",805,0.645429535240559
"768",806,-0.194283383419728
"769",807,0.666106226969883
"770",808,0.0375347983984542
"771",809,0.564807525671181
"772",810,-0.243234432370777
"773",811,-0.0882227773591216
"774",812,0.148691823191843
"775",813,0.352399663263319
"776",814,-0.478179487315832
"777",815,0.530700266024353
"778",816,0.0463583278102189
"779",817,0.735059550873702
"780",818,0.532989343853
"781",819,-1.38746520160155
"782",820,0.163816849680505
"783",821,0.268784798398454
"784",822,0.138137208037008
"785",823,0.372150183013839
"786",824,-0.0765677657041099
"787",825,0.532989343853
"788",826,0.102642712067519
"789",827,0.305716616580272
"790",828,0.487534798398454
"791",829,0.635682946546602
"792",830,0.262815697274859
"793",831,0.547775762253876
"794",832,0.461893772757429
"795",833,0.331124541988198
"796",834,0.240868131731788
"797",835,0.364247127165577
"798",836,-0.116631868268213
"799",837,-0.256292362095373
"800",838,-0.0695586272070822
"801",839,0.0734722983984542
"802",840,0.207422753580527
"803",841,0.505883422251665
"804",842,0.540166377345823
"805",843,0.0130450024800868
"806",844,0.635682946546602
"807",846,-0.0598336226541774
"808",847,0.447534798398454
"809",848,1.05896336982703
"810",849,0.756765567629223
"811",851,0.605955851030033
"812",852,0.254201465065121
"813",853,-0.143417582553927
"814",854,-0.262465201601546
"815",855,0.287534798398454
"816",856,0.142707212191558
"817",857,0.558963369827026
"818",859,-0.380014870475718
"819",860,-0.587465201601546
"820",861,0.628560439424095
"821",862,-0.112465201601546
"822",863,0.179315620316262
"823",864,-0.512465201601546
"824",865,0.876423687287343
"825",866,0.428711268986689
"826",867,0.296081806945463
"827",868,0.453636493313708
"828",869,-0.0202777016015458
"829",870,-0.349674503927127
"830",871,-0.149869781754218
"831",872,0.487534798398454
"832",873,0.678010988874645
"833",874,0.0828956231407222
"834",875,0.300034798398454
"835",876,0.179842490706146
"836",878,-0.122221299162521
"837",879,0.832362384605351
"838",881,0.146625707489363
"839",882,0.647534798398454
"840",883,-0.194283383419728
"841",884,0.392296703160359
"842",885,0.204124660149606
"843",886,-0.548339641063429
"844",887,0.634742920225865
"845",888,0.0187847983984542
"846",889,-0.0981794873158316
"847",890,-0.0332985349348792
"848",891,-0.296778927091742
"849",892,0.327812576176232
"850",893,0.201820512684168
"851",894,0.0757700925161012
"852",895,-0.0634856097648112
"853",896,-0.374253819487725
"854",897,-0.0600842492205935
"855",898,-0.0183475545427223
"856",899,-0.342653880846829
"857",900,-0.03673704626174
"858",901,1.20182051268417
"859",902,0.675890962782016
"860",903,0.287534798398454
"861",904,0.0452271060907618
"862",905,0.260262071125727
"863",906,0.312657951107814
"864",907,0.40590214533723
"865",908,0.682656749617966
"866",909,0.230109055824197
"867",910,0.179842490706146
"868",911,0.0232490841127399
"869",912,0.304201465065121
"870",913,0.0375347983984542
"871",914,-0.112465201601546
"872",915,0.36809035395401
"873",916,-0.568020757157101
"874",917,0.0194496920154754
"875",918,0.538816849680505
"876",919,0.215425954861039
"877",920,0.692663003526659
"878",921,0.743348751886826
"879",922,0.261183447047103
"880",923,0.537534798398454
"881",924,0.426559188642357
"882",925,-0.233926388816158
"883",926,0.112534798398454
"884",927,-0.162465201601546
"885",928,-0.178028115508831
"886",930,0.456765567629223
"887",931,-0.168715201601546
"888",932,-0.0785029374506025
"889",933,-0.573071262207607
"890",934,-0.479131868268213
"891",935,0.179024160100582
"892",936,-0.100007289143633
"893",937,0.305716616580272
"894",938,0.407534798398454
"895",939,0.455276733882325
"896",940,0.596625707489363
"897",941,0.522017557019144
"898",942,0.313621754920193
"899",943,-0.369608058744403
"900",945,-0.387465201601546
"901",946,0.578443889307545
"902",947,-0.781695970832315
"903",948,0.528771911800516
"904",949,-0.595476784613129
"905",950,0.896625707489363
"906",951,0.421745324714244
"907",952,0.654201465065121
"908",953,0.906889637108132
"909",954,-0.124965201601546
"910",955,0.714097298398454
"911",956,-0.646793559810501
"912",957,-0.134313941097344
"913",958,-0.0680207571571014
"914",960,-0.0893882785246228
"915",961,0.372150183013839
"916",962,0.400578276659324
"917",963,0.0875347983984542
"918",964,0.344123945685276
"919",965,-0.167637615394649
"920",966,-0.171309966944506
"921",967,-0.431384120520465
"922",968,0.645429535240559
"923",969,-0.142094831231175
"924",970,-0.362465201601546
"925",971,0.527953960075101
"926",972,0.455834510214016
"927",973,-0.0362747254110697
"928",974,-0.13315485677396
"929",975,-0.470798534934879
"930",976,-0.262465201601546
"931",977,-0.256882075050677
"932",978,0.641380952244608
"933",979,-0.0838937730301173
"934",980,0.0516373625010183
"935",982,0.237534798398454
"936",983,-1.02448443237078
"937",984,-0.172039669686652
"938",985,0.214807525671181
"939",986,0.429282371213988
"940",987,-0.409901099037443
"941",988,-0.123137138360439
"942",989,1.05510236596602
"943",990,-0.498380694559292
"944",991,-1.24809738550959
"945",992,-0.0838937730301173
"946",993,0.558963369827026
"947",994,-0.0838937730301173
"948",995,-0.776616144997772
"949",996,-0.137465201601546
"950",997,0.517837828701484
"951",998,0.0141620173333654
"952",999,0.376423687287343
"953",1001,-0.157626491924127
"954",1002,0.0935954044590602
"955",1003,0.112534798398454
"956",1004,-0.431069852764337
"957",1005,0.308963369827026
"958",1006,0.0784438893075451
"959",1007,0.592797956293191
"960",1008,0.108821927111325
"961",1009,-0.512465201601546
"962",1011,-0.319918617750614
"963",1012,-0.179131868268213
"964",1013,0.0222570206206764
"965",1014,0.628711268986689
"966",1015,0.678010988874645
"967",1016,0.217264528128184
"968",1017,-0.131512820649165
"969",1018,-0.139649667620963
"970",1019,0.525270647455058
"971",1020,0.644161304422551
"972",1021,0.00518185722198356
"973",1022,0.0138505878721384
"974",1023,0.464807525671181
"975",1025,0.257534798398454
"976",1026,0.213373062698257
"977",1027,0.203534798398454
"978",1028,0.727534798398454
"979",1029,0.213341250011357
"980",1030,0.570868131731788
"981",1031,0.725630036493692
"982",1032,0.820868131731788
"983",1033,0.213949892738077
"984",1034,-0.0938605504387552
"985",1035,-0.0721666941388593
"986",1037,0.376423687287343
"987",1038,0.921681139861869
"988",1039,0.201820512684168
"989",1040,-0.245798534934879
"990",1041,0.00383914622454111
"991",1043,0.820868131731788
"992",1044,1.26026207112573
"993",1045,0.23177442973486
"994",1046,0.431979242842899
"995",1047,0.27324908411274
"996",1048,0.327960330313348
"997",1050,-0.25690964604599
"998",1051,-0.274369963506308
"999",1052,0.192663003526659
"1000",1053,0.612534798398454
"1001",1054,0.0946776555413113
"1002",1055,1.07374169495018
"1003",1057,-0.0722136292745018
"1004",1058,0.506053316916973
"1005",1059,0.215534798398454
"1006",1060,-0.10705979619614
"1007",1061,0.327534798398454
"1008",1062,0.108746919610575
"1009",1063,-0.0687152016015458
"1010",1064,1.04309035395401
"1011",1065,-0.0124652016015458
"1012",1066,0.445868131731787
"1013",1067,0.183186972311498
"1014",1068,0.561608872472528
"1015",1069,0.387534798398454
"1016",1070,-0.101506297491957
"1017",1071,-0.212465201601546
"1018",1072,0.22925665270309
"1019",1073,0.420868131731787
"1020",1074,-0.0644132535495978
"1021",1075,-0.0519189193557188
"1022",1076,0.949073259936916
"1023",1077,-0.356501898849252
"1024",1078,0.0681799596887767
"1025",1079,0.596230450572367
